dataset,query_id,scheme,original_feasible,disrupted_feasible,original_path_blocked,surviving_candidates,path_changed,original_scalar,original_optimal_scalar,disrupted_optimal_scalar,surviving_best_scalar,original_score,original_optimal_score,disrupted_score,original_candidate_gap,intrinsic_closure_relative_loss,recommendation_relative_change,gain_over_surviving_candidate,scalar_seconds,reference_seconds,replan_seconds,expanded,original_c1,disrupted_c1,delta_c1,relative_c1,original_c2,disrupted_c2,delta_c2,relative_c2,original_c3,disrupted_c3,delta_c3,relative_c3,original_c4,disrupted_c4,delta_c4,relative_c4,original_c5,disrupted_c5,delta_c5,relative_c5
COL,0029,time_priority,True,True,True,10,True,80780903641112600280,80301131956133322240,83006597695560460300,86862538794192232700,0.17604349304876138,0.16927133793857485,0.20745998934572785,0.005974656562019155,0.03369150189445738,0.027552230219359868,0.04645342907287964,0.057807127,0.102267306,0.006215249,1027,847204,861955,14751,0.017411390881062885,1279687,1325107,45420,0.03549305416090028,665,609,-56,-0.08421052631578947,1716,1802,86,0.05011655011655012,276,288,12,0.043478260869565216
COL,0029,stable_priority,True,True,True,10,True,103991555959211893510,103937149369792871860,107069160011997146400,112116420888687227510,0.2334540257745223,0.2326860566048166,0.2768955473684876,0.0005234566249787275,0.030133697731703685,0.029594749539014174,0.047140193087575666,0.050345582,0.091565067,0.001409982,1014,866975,939702,72727,0.08388592519968857,1348291,1827581,479290,0.35547964052270614,533,625,92,0.1726078799249531,1730,1632,-98,-0.056647398843930635,272,255,-17,-0.0625
COL,0029,balanced,True,True,True,10,True,112495218703221717560,112157895427835224360,115348664965978151440,119182619794296849400,0.22980576174504572,0.2250443187197197,0.27008321307234373,0.003007574937990292,0.0284489070160552,0.025365044805008365,0.03323796447448711,0.050066535,0.096858891,0.001388475,928,866975,869342,2367,0.0027301825312148562,1348291,1443821,95530,0.0708526571786061,533,577,44,0.0825515947467167,1730,1756,26,0.015028901734104046,272,278,6,0.022058823529411766
COL,0029,time_shortest,True,True,True,10,True,40403604921013824000,40403604921013824000,41885241640213632000,54531941065481664000,0.0,0.0,0.020913851303672404,0.0,0.03667090404671322,0.03667090404671322,0.30193688588216366,0.050158935,0.106345933,0.001512247,1334,894396,901928,7532,0.008421325676769575,1091083,1131094,40011,0.03667090404671322,893,909,16,0.01791713325867861,1798,1872,74,0.041156840934371525,326,340,14,0.04294478527607362
COL,0030,time_priority,True,True,False,845,True,1775154720370171503430,1769160735435037753580,1769160735435037753580,1775154720370171503430,0.19537875670165278,0.18945922102482493,0.18945922102482493,0.003388038641757344,0.0,-0.003376598595238971,0.003388038641757344,0.05546403,0.093443295,0.005638878,1197,5222882,5223833,951,0.00018208337848720304,8425405,8492672,67267,0.007983829857437121,12362,12372,10,0.0008089305937550558,6622,6350,-272,-0.04107520386590154,1235,1196,-39,-0.031578947368421054
COL,0030,stable_priority,True,True,False,845,True,1808838849063079296905,1801960278772744147210,1801960278772744147210,1808838849063079296905,0.2977662216314449,0.29097308773473807,0.29097308773473807,0.0038172707641590843,0.0,-0.0038027546201244125,0.0038172707641590843,0.04971574,0.084602398,0.00130786,1063,5276721,5296528,19807,0.0037536568637985598,9515139,9473893,-41246,-0.0043347764021103635,12872,12404,-468,-0.036357986326911125,5408,5548,140,0.025887573964497042,1041,1062,21,0.020172910662824207
COL,0030,balanced,True,True,False,845,True,2015131579476094999660,2011471546471005163840,2011471546471005163840,2015131579476094999660,0.30077579240812324,0.2971612194343069,0.2971612194343069,0.0018195798053972593,0.0,-0.001816274948180501,0.0018195798053972593,0.049479017,0.084351874,0.001288669,1063,5276721,5223444,-53277,-0.010096611134073603,9515139,9262178,-252961,-0.026585108215444884,12872,12828,-44,-0.003418272218769422,5408,5546,138,0.02551775147928994,1041,1062,21,0.020172910662824207
COL,0030,time_shortest,True,True,True,845,True,1444064451441612000000,1444064451441612000000,1452901201000392000000,1452901201000392000000,0.0,0.0,0.008726991283174413,0.0,0.006119359527172252,0.006119359527172252,0.0,0.050432946,0.110770718,0.001830532,1539,5786750,5490404,-296346,-0.05121112887199205,8277010,8327660,50650,0.006119359527172252,12368,16856,4488,0.3628719275549806,7662,7538,-124,-0.0161837640302793,1436,1423,-13,-0.009052924791086351
NY,0001,time_priority,True,True,True,0,True,8291843469153581480,8277917418396885060,8534276415578435360,,0.16155179392630947,0.15799814380450916,0.2234158417201053,0.001682313322641646,0.03096902085684218,0.02923752086333114,,0.039425979,0.072228879,0.003844865,954,720728,694193,-26535,-0.03681694064889945,826108,970197,144089,0.17441908321914326,1268,1056,-212,-0.167192429022082,2156,2302,146,0.06771799628942486,403,399,-4,-0.009925558312655087
NY,0001,stable_priority,True,True,True,0,True,9741504550701891850,9614448602289657250,9658944444040397800,,0.24400731436943746,0.21158517298570875,0.22293962344834928,0.013215105064057084,0.004628018058169657,-0.008475087829789646,,0.035284456,0.065570765,0.001519575,472,689486,699320,9834,0.014262798664512405,949413,1064206,114793,0.12090944615251739,1056,1004,-52,-0.04924242424242424,2342,2300,-42,-0.017933390264730998,406,395,-11,-0.027093596059113302
NY,0001,balanced,True,True,True,0,True,11526853008111032920,11443442338215794200,11512094676818461120,,0.23513069109210166,0.21384595341511664,0.2313646595938897,0.007288949201647632,0.005999273345695982,-0.0012803434972396101,,0.036029797,0.067098388,0.001781211,495,689486,693540,4054,0.005879742300786383,949413,990756,41343,0.043545854122494634,1056,1044,-12,-0.011363636363636364,2342,2282,-60,-0.025619128949615714,406,397,-9,-0.022167487684729065
NY,0001,time_shortest,True,True,True,0,True,4712085577513644000,4712085577513644000,5066683552714575000,,0.0,0.0,0.09048632378113391,0.0,0.07525287250577406,0.07525287250577406,,0.036556791,0.076548901,0.00101512,915,720728,742197,21469,0.02978793664183992,826108,888275,62167,0.07525287250577406,1268,1304,36,0.028391167192429023,2156,2272,116,0.05380333951762523,403,422,19,0.04714640198511166
NY,0002,time_priority,True,True,True,0,True,50127253910594270,50127253910594270,51640217041700770,,0.08839609838297866,0.08839609838297866,0.1464617371934672,0.0,0.030182445936595362,0.030182445936595362,,0.040306867,0.072848105,0.003195824,488,310156,313148,2992,0.009646758405447582,361648,382835,21187,0.05858459054107862,579,573,-6,-0.010362694300518135,1032,1064,32,0.031007751937984496,182,187,5,0.027472527472527472
NY,0002,stable_priority,True,True,True,0,True,57470246202419265,57340092705010485,57996268150558435,,0.09809552842051619,0.0931003994480521,0.118283595015834,0.0022698515343943094,0.01144357141038616,0.009152944051891439,,0.035529965,0.065931759,0.001342078,284,310698,312497,1799,0.005790188543215598,390718,431114,40396,0.10338914511233166,555,545,-10,-0.018018018018018018,1006,1018,12,0.011928429423459244,176,179,3,0.017045454545454544
NY,0002,balanced,True,True,True,0,True,66605274715808220,66561091714638220,67574744031740180,,0.1175710753489594,0.11587538684554932,0.15477809908891466,0.0006637962213634066,0.015228901614890971,0.014555443545102057,,0.035156648,0.066884642,0.000827684,313,310698,312497,1799,0.005790188543215598,390718,431114,40396,0.10338914511233166,555,545,-10,-0.018018018018018018,1006,1018,12,0.011928429423459244,176,179,3,0.017045454545454544
NY,0002,time_shortest,True,True,True,0,True,32106162623040000,32106162623040000,33831816258240000,,0.0,0.0,0.06622843520334033,0.0,0.05374836150495412,0.05374836150495412,,0.035256681,0.078233614,0.000930609,580,306768,316328,9560,0.0311636155009649,349406,368186,18780,0.05374836150495412,613,625,12,0.01957585644371941,1184,1224,40,0.033783783783783786,205,211,6,0.02926829268292683
NY,0003,time_priority,True,True,True,0,True,17837370998196987754150,17823970557097740194860,18505658607612296713660,,0.08501763569246591,0.08414867698563527,0.12835309999304556,0.0007518213215355278,0.03824557768039509,0.03746558893027789,,0.039398949,0.067396385,0.004704042,3638,1437565,1474984,37419,0.026029431712652994,1629427,1702742,73315,0.044994344637716205,3085,3147,62,0.020097244732576985,3613,3879,266,0.07362302795460836,664,691,27,0.04066265060240964
NY,0003,stable_priority,True,True,True,0,True,20291589146500288468080,20258898839828184598290,20466148086916313700840,,0.20158724781799073,0.199467427552277,0.21290661484525614,0.0016136270253660596,0.01023003514291139,0.008602526847737383,,0.035250547,0.063086416,0.00126841,1020,1449909,1482524,32615,0.022494515173021205,1655441,1962057,306616,0.1852171113316633,3001,2673,-328,-0.109296901032989,3511,4015,504,0.14354884648248362,646,701,55,0.08513931888544891
NY,0003,balanced,True,True,True,0,True,23035340748389807650460,23027237510669190736100,23649465651298913577120,,0.15722733680589157,0.15670187806026536,0.19705059169071398,0.000351897952017147,0.027021397609740483,0.02666011801679269,,0.036615125,0.062166537,0.002578526,5788,1449909,1472672,22763,0.015699605975271553,1655441,1803507,148066,0.08944202783427498,3001,3037,36,0.011996001332889037,3511,3693,182,0.05183708345200797,646,657,11,0.017027863777089782
NY,0003,time_shortest,True,True,True,0,True,12441886715287831032000,12441886715287831032000,12970698645045496698000,,0.0,0.0,0.034291089915289084,0.0,0.042502551410301286,0.042502551410301286,,0.035319877,0.071671929,0.001284663,1952,1444750,1479151,34401,0.023811039972313548,1622632,1691598,68966,0.042502551410301286,3141,3195,54,0.017191977077363897,3613,3937,324,0.08967616938831996,662,699,37,0.055891238670694864
NY,0004,time_priority,True,True,True,0,True,328438453987870,328438453987870,343714693826070,,0.19091349452937365,0.19091349452937365,0.2975678106612334,0.0,0.04651172739585538,0.04651172739585538,,0.040010974,0.073594902,0.003620196,1024,469899,432691,-37208,-0.07918297336236085,560760,638083,77323,0.1378896497610386,900,650,-250,-0.2777777777777778,1072,1156,84,0.07835820895522388,198,209,11,0.05555555555555555
NY,0004,stable_priority,True,True,True,0,True,297829446490050,297829446490050,309346634550910,,0.24272732089470456,0.24272732089470456,0.3231370178753315,0.0,0.03867041421387717,0.03867041421387717,,0.035201497,0.066391717,0.001456762,847,429209,437995,8786,0.020470213811919134,630866,651346,20480,0.032463312335741665,616,640,24,0.03896103896103896,1072,1124,52,0.048507462686567165,194,204,10,0.05154639175257732
NY,0004,balanced,True,True,True,0,True,352332177939220,352332177939220,364793374801500,,0.22734783378728282,0.22734783378728282,0.31434832890961856,0.0,0.03536775135091309,0.03536775135091309,,0.035392132,0.067420646,0.001000905,870,429209,437995,8786,0.020470213811919134,630866,651346,20480,0.032463312335741665,616,640,24,0.03896103896103896,1072,1124,52,0.048507462686567165,194,204,10,0.05154639175257732
NY,0004,time_shortest,True,True,True,0,True,282418474752000,282418474752000,297450978201600,,0.0,0.0,0.1049526187169254,0.0,0.05322776232256224,0.05322776232256224,,0.035450932,0.078819763,0.001361249,418,469899,465985,-3914,-0.008329449520003234,560760,590608,29848,0.05322776232256224,900,896,-4,-0.0044444444444444444,1072,1244,172,0.16044776119402984,198,229,31,0.15656565656565657
NY,0005,time_priority,True,True,False,52,False,290701916544902700,290701916544902700,290701916544902700,290701916544902700,0.19233756920009817,0.19233756920009817,0.19233756920009817,0.0,0.0,0.0,0.0,0.03862165,0.063799626,0.003126075,0,259318,259318,0,0.0,321339,321339,0,0.0,546,546,0,0.0,958,958,0,0.0,172,172,0,0.0
NY,0005,stable_priority,True,True,False,52,False,375973812539133150,373591644500581860,375973812539133150,375973812539133150,0.37913695654335705,0.3646219435611814,0.37913695654335705,0.006376395386828786,0.006376395386828786,0.0,0.0,0.034703712,0.057046234,0.001069369,72,259855,259855,0,0.0,327395,327395,0,0.0,546,546,0,0.0,946,946,0,0.0,169,169,0,0.0
NY,0005,balanced,True,True,False,52,True,402862001506711900,402286954725134480,402286954725134480,402862001506711900,0.349597898880044,0.346094027043601,0.346094027043601,0.0014294442681352293,0.0,-0.0014274038738494412,0.0014294442681352293,0.034512257,0.055536118,0.00060239,173,259855,247374,-12481,-0.048030632468107216,327395,356119,28724,0.08773499900731532,546,528,-18,-0.03296703296703297,946,994,48,0.0507399577167019,169,172,3,0.01775147928994083
NY,0005,time_shortest,True,True,True,52,True,172785041770495600,172785041770495600,174748276741000000,174748276741000000,0.0,0.0,0.01196237235273404,0.0,0.011362297050644564,0.011362297050644564,0.0,0.034371968,0.069085768,0.000724542,58,284352,257782,-26570,-0.09344052442043664,313933,317500,3567,0.011362297050644564,634,562,-72,-0.11356466876971609,1104,990,-114,-0.10326086956521739,195,176,-19,-0.09743589743589744
NY,0006,time_priority,True,True,False,14,False,5535466487010670020,5535466487010670020,5535466487010670020,5535466487010670020,0.1663936532253418,0.1663936532253418,0.1663936532253418,0.0,0.0,0.0,0.0,0.039292825,0.074009171,0.003013394,0,334587,334587,0,0.0,422107,422107,0,0.0,524,524,0,0.0,1234,1234,0,0.0,207,207,0,0.0
NY,0006,stable_priority,True,True,False,14,True,6073623854503388550,6050017563674402400,6050017563674402400,6073623854503388550,0.21431592812908554,0.20797456332563263,0.20797456332563263,0.00390185492530193,0.0,-0.003886689626240663,0.00390185492530193,0.035250065,0.069443779,0.001400305,188,358880,363314,4434,0.01235510477039679,495714,558013,62299,0.12567528857365334,494,470,-24,-0.048582995951417005,1054,1032,-22,-0.020872865275142316,191,187,-4,-0.020942408376963352
NY,0006,balanced,True,True,False,14,True,7113468446951157240,7098748339010489960,7098748339010489960,7113468446951157240,0.23889470943323365,0.234940442535727,0.234940442535727,0.0020736201986164718,0.0,-0.0020693291957984772,0.0020736201986164718,0.035246551,0.067633831,0.001081703,195,358880,351746,-7134,-0.019878510922871153,495714,497716,2002,0.004038619042431725,494,498,4,0.008097165991902834,1054,1066,12,0.011385199240986717,191,194,3,0.015706806282722512
NY,0006,time_shortest,True,True,True,14,True,3607941037950640000,3607941037950640000,3724294481162480000,3956945121964240000,0.0,0.0,0.031256059449971924,0.0,0.03224926405059279,0.03224926405059279,0.06246837944166589,0.035453532,0.074495428,0.001553616,1176,369483,372366,2883,0.007802794715859728,384877,397289,12412,0.03224926405059279,762,786,24,0.031496062992125984,1416,1264,-152,-0.10734463276836158,239,224,-15,-0.06276150627615062
NY,0007,time_priority,True,True,True,5,True,232759138079707949460,232039810623282522460,269260294045789091360,353990059591622038140,0.10314310431080814,0.10066795675208898,0.2287406277653286,0.003100017425859986,0.16040559299944507,0.1568194325998122,0.3146760492336988,0.039978041,0.070596768,0.008335828,18608,767749,925866,158117,0.20594881921044508,1081600,1274405,192805,0.17825906065088756,1473,1687,214,0.1452817379497624,2422,2432,10,0.004128819157720892,408,441,33,0.08088235294117647
NY,0007,stable_priority,True,True,True,5,True,321896252521757576250,316260451289494762470,343022566854906965215,377075543988045005250,0.2255394175269363,0.20614708162086498,0.2982333552869074,0.01782012644731219,0.0846204938249298,0.06563081790373257,0.09927328526913479,0.035330609,0.065346065,0.00380143,11912,757181,948563,191382,0.2527559460683773,1438324,1643097,204773,0.14236917412210323,1323,1357,34,0.025699168556311415,2766,2752,-14,-0.005061460592913955,447,476,29,0.06487695749440715
NY,0007,balanced,True,True,True,5,True,289862815417968556720,286873261449614467120,322378150753154852180,377790409616611899480,0.1798132546819486,0.16952644143669615,0.2916958919383574,0.010421166313121746,0.12376507006658184,0.11217491035647574,0.17188590087138458,0.035261708,0.064685674,0.004408147,14914,772339,887774,115435,0.1494615706315491,1218422,1429461,211039,0.1732068199687793,1465,1541,76,0.05187713310580205,2178,2442,264,0.12121212121212122,370,425,55,0.14864864864864866
NY,0007,time_shortest,True,True,True,5,True,167961890087686856700,167961890087686856700,189548082016640285400,330189709566632176800,0.0,0.0,0.07427633934689294,0.0,0.12851839139035678,0.12851839139035678,0.7419839127554193,0.035089456,0.070853539,0.006133486,19844,764549,916560,152011,0.19882440497600545,1045897,1180314,134417,0.12851839139035678,1591,1977,386,0.2426147077309868,2632,3506,874,0.33206686930091184,440,598,158,0.35909090909090907
NY,0008,time_priority,True,True,True,5,True,38731022800734980,38443202152737750,45759038377132800,53152188197829630,0.14895315854786553,0.14102833885056917,0.3424617086129708,0.007486906185746359,0.19030246739927334,0.1814570096058618,0.16156698398608427,0.039710135,0.068600521,0.008548246,16281,598984,672905,73921,0.12341064202048803,832717,1004741,172024,0.2065815877422942,1237,1289,52,0.04203718674211803,2272,3088,816,0.3591549295774648,378,512,134,0.3544973544973545
NY,0008,stable_priority,True,True,True,5,True,49813480707033890,49406931247690835,52024144999800015,53262516911135805,0.3103156400385834,0.2991217552851934,0.37118380934237605,0.008228591597905732,0.05297260295298147,0.04437883603773083,0.023803791707495633,0.036103797,0.066904094,0.003656315,7058,630197,669407,39210,0.062218639568261985,919428,1354260,434832,0.4729375220245631,1181,927,-254,-0.21507197290431837,2090,3128,1038,0.4966507177033493,350,481,131,0.3742857142857143
NY,0008,balanced,True,True,True,5,True,49193997284993880,48860093926962120,54604581020637020,57269370215499260,0.25491706149716853,0.2457234059094396,0.4038914344633106,0.006833866478662344,0.11757011974356767,0.10998463296849395,0.04880156838590376,0.036417428,0.067217788,0.004428344,11750,630197,665218,35021,0.055571511765368606,919428,1313587,394159,0.42870023536372615,1181,993,-188,-0.15918712955122777,2090,2956,866,0.4143540669856459,350,459,109,0.31142857142857144
NY,0008,time_shortest,True,True,True,5,True,26706726308416000,26706726308416000,32039780001152000,48960166694208000,0.0,0.0,0.14683966992993516,0.0,0.19968953256002075,0.19968953256002075,0.5281055828862627,0.035756166,0.07340014,0.005785765,17571,571668,754207,182539,0.319309459336538,793642,952124,158482,0.19968953256002075,1351,1691,340,0.25166543301258326,2616,3394,778,0.2974006116207951,432,569,137,0.31712962962962965
NY,0009,time_priority,True,True,True,15,True,10619158044435558490,10619158044435558490,11747789053233230590,12428946384557362850,0.14370764816025972,0.14370764816025972,0.3286843499688576,0.0,0.10628253238862709,0.10628253238862709,0.057981746883398785,0.039003157,0.061748109,0.007706855,16854,926434,846838,-79596,-0.08591653587843279,1284086,1448454,164368,0.12800388759008352,2298,2160,-138,-0.06005221932114883,1825,2731,906,0.4964383561643836,335,489,154,0.4597014925373134
NY,0009,stable_priority,True,True,True,15,True,12066127152393706265,12032379039516323825,13069704999385929655,13680315161158487525,0.2643806035483945,0.25884946488246974,0.42886174813661154,0.002804774747084351,0.08621121030702704,0.0831731535990926,0.046719506048625195,0.034876851,0.056495049,0.003634547,11843,911312,975674,64362,0.07062564741822779,1336146,1555552,219406,0.16420810300670735,2232,2346,114,0.051075268817204304,1721,1927,206,0.11969785008715862,317,354,37,0.1167192429022082
NY,0009,balanced,True,True,True,15,True,12152343706474887700,12146122297573967900,13241179942505668500,13588906062769037380,0.23799910643960967,0.2369794501567996,0.4164536537457507,0.0005122135895307465,0.09015697504959458,0.08959886770242008,0.0262609617702671,0.034832988,0.0566652,0.003925314,12581,911312,974931,63619,0.06981033937882965,1336146,1551341,215195,0.16105650131048552,2232,2364,132,0.05913978494623656,1721,1905,184,0.10691458454386985,317,351,34,0.10725552050473186
NY,0009,time_shortest,True,True,True,15,True,8784460658536332000,8784460658536332000,9927315308548176000,11174244457324872000,0.0,0.0,0.18730788198971768,0.0,0.13009958088904078,0.13009958088904078,0.125605877321434,0.03484209,0.064514462,0.007109221,23585,928535,860583,-67952,-0.07318194790718713,1278659,1445012,166353,0.13009958088904078,2326,2214,-112,-0.04815133276010318,1847,2789,942,0.5100162425554954,339,500,161,0.4749262536873156
NY,0010,time_priority,True,True,True,7,True,393808144107660,393808144107660,460387964312890,463065536923410,0.15615291940067944,0.15615291940067944,0.619334813037769,0.0,0.169066641209503,0.169066641209503,0.005815904884733827,0.039744216,0.071870314,0.003480829,120,75922,72888,-3034,-0.03996206633123469,110019,136245,26226,0.23837700760777683,116,126,10,0.08620689655172414,322,436,114,0.35403726708074534,54,69,15,0.2777777777777778
NY,0010,stable_priority,True,True,True,7,True,375865343139595,375865343139595,432272420364200,449098536241060,0.09380197977902537,0.09380197977902537,0.4862142266564024,0.0,0.15007256788678072,0.15007256788678072,0.03892479622614737,0.03620724,0.06886737,0.001587416,103,77049,74015,-3034,-0.03937753896870822,120278,146504,26226,0.2180448627346647,110,120,10,0.09090909090909091,292,406,114,0.3904109589041096,49,64,15,0.30612244897959184
NY,0010,balanced,True,True,True,7,True,440841804407940,440841804407940,492660194518400,505281996667120,0.1534391988451521,0.1534391988451521,0.5139289085290323,0.0,0.11754418385990686,0.11754418385990686,0.02561969140019206,0.036431208,0.071171038,0.001408345,96,77049,74015,-3034,-0.03937753896870822,120278,146504,26226,0.2180448627346647,110,120,10,0.09090909090909091,292,406,114,0.3904109589041096,49,64,15,0.30612244897959184
NY,0010,time_shortest,True,True,True,7,True,323938288200000,323938288200000,405279538500000,415412302350000,0.0,0.0,0.5658740775902991,0.0,0.25110106851518516,0.25110106851518516,0.02500191321649958,0.036482286,0.078214547,0.00082512,169,83727,80693,-3034,-0.03623681727519199,104444,130670,26226,0.25110106851518516,156,166,10,0.0641025641025641,400,514,114,0.285,65,80,15,0.23076923076923078
NY,0011,time_priority,True,True,True,104,True,23956172211239142090,23894401119871626370,24297071275042727210,24541113174841117890,0.2375571073519729,0.23332352168503673,0.2609211981983553,0.002585170101465493,0.016852071460214283,0.014230114093254465,0.010044087085058013,0.038674756,0.061878971,0.003764283,881,378214,390805,12591,0.03329067670683793,553522,596907,43385,0.07837990179252134,813,847,34,0.041820418204182044,1736,1502,-234,-0.1347926267281106,277,248,-29,-0.10469314079422383
NY,0011,stable_priority,True,True,False,104,True,25267500105713269735,25235775106068137045,25235775106068137045,25267500105713269735,0.33255722133689525,0.3303828951139362,0.3303828951139362,0.0012571438567585019,0.0,-0.0012555654303909277,0.0012571438567585019,0.034938097,0.059495135,0.000729958,218,414897,413803,-1094,-0.002636799012767024,738681,768063,29382,0.039776303979661046,735,723,-12,-0.0163265306122449,1298,1292,-6,-0.004622496147919877,218,217,-1,-0.0045871559633027525
NY,0011,balanced,True,True,False,104,True,29692282977551804340,29484393873004374100,29484393873004374100,29692282977551804340,0.34955352243962634,0.33530549291902384,0.33530549291902384,0.007050818322494718,0.0,-0.007001452353953389,0.007050818322494718,0.034785922,0.058155159,0.000730878,247,414897,361285,-53612,-0.12921761304612953,738681,704350,-34331,-0.04647608372220214,735,743,8,0.010884353741496598,1298,1544,246,0.18952234206471494,218,246,28,0.12844036697247707
NY,0011,time_shortest,True,True,True,104,True,16388039701608180000,16388039701608180000,17048050315377113200,18757626097680892000,0.0,0.0,0.04523493777782493,0.0,0.04027392084632096,0.04027392084632096,0.10027984142924334,0.034743154,0.06638746,0.001264048,1403,396120,392954,-3166,-0.007992527516914066,529350,550669,21319,0.04027392084632096,883,1059,176,0.19932049830124576,1826,1878,52,0.028477546549835708,297,299,2,0.006734006734006734
NY,0012,time_priority,True,True,True,16,True,29974977973801818200,29810461530939569180,30417709477394328200,31621214384131878820,0.1928548162607952,0.18506283111263672,0.2138238892640525,0.005518748600772293,0.02037029671025089,0.014770035994003335,0.03956592811933998,0.03967442,0.072865685,0.004084105,1683,493867,503734,9867,0.01997906318907722,722890,739198,16308,0.022559448878805902,1010,1016,6,0.005940594059405941,1840,1840,0,0.0,316,316,0,0.0
NY,0012,stable_priority,True,True,True,16,True,32646284742419895400,32219018816139072700,32564266300013588200,33964385054576710700,0.288699193832598,0.2684626162968075,0.2848145579020719,0.013261295408127005,0.010715642392609888,-0.002512336183226821,0.04299555659150651,0.035758676,0.066583699,0.000933223,338,502875,543874,40999,0.0815292070594084,743505,1086730,343225,0.46163105829819573,944,932,-12,-0.012711864406779662,1786,1524,-262,-0.14669652855543114,306,265,-41,-0.13398692810457516
NY,0012,balanced,True,True,True,16,True,37165817306154177640,37158299059053271320,37717949089250944320,38777138559506746520,0.27931411899732356,0.27895803258595187,0.30546471269401887,0.0002023302274670339,0.01506123919472895,0.014855903168994506,0.028081841559027276,0.035241076,0.066255689,0.001565944,1993,502875,502924,49,9.743972160079542e-05,743505,1043904,300399,0.40403090766033856,944,906,-38,-0.04025423728813559,1786,1678,-108,-0.060470324748040316,306,280,-26,-0.08496732026143791
NY,0012,time_shortest,True,True,True,16,True,20537751990462135000,20537751990462135000,21740124245873550000,24336687018876870000,0.0,0.0,0.056947904985814625,0.0,0.05854449191760639,0.05854449191760639,0.11943642748482307,0.035218381,0.073137149,0.00121769,1617,540883,550579,9696,0.017926242828855778,664469,703370,38901,0.05854449191760639,1030,1078,48,0.04660194174757282,2140,2220,80,0.037383177570093455,377,389,12,0.03183023872679045
NY,0013,time_priority,True,True,True,3,True,3028356323846167327550,3021160758581906284470,3226847551141508438550,4644783442622384089710,0.11483606398223238,0.11248549039849084,0.17967714572493018,0.0023817220728229466,0.068082041637582,0.06554421146955623,0.43941830811910404,0.039069584,0.069934767,0.005747096,9548,596354,643756,47402,0.07948634535862927,864165,945480,81315,0.0940966134939508,1469,1333,-136,-0.09257998638529612,2679,2909,230,0.085852930197835,445,482,37,0.08314606741573034
NY,0013,stable_priority,True,True,True,3,True,3553116169248981480045,3537681446643060752925,3576523284810772392365,4347789027638815099165,0.20271748764068417,0.19767543049889802,0.21036388448241744,0.004362948682269536,0.010979461761479126,0.006587770972525914,0.21564678359667075,0.037842661,0.076095961,0.001381566,1090,598545,640646,42101,0.07033890517839093,961223,1179986,218763,0.22758818713243442,1371,1133,-238,-0.17359591539022612,2481,2717,236,0.0951229343006852,413,442,29,0.07021791767554479
NY,0013,balanced,True,True,True,3,True,3672331665433842251660,3670952013843119671700,3825563312176928178020,4876268754810897329820,0.15220990979393648,0.15175921933879924,0.2022660551834402,0.000375829372195531,0.042117493704840324,0.04172598248284402,0.2746537847875971,0.035359337,0.072347841,0.003121983,7109,598545,630762,32217,0.053825526902739146,961223,1161261,200038,0.20810779600571355,1371,1193,-178,-0.12983223924142961,2481,2685,204,0.08222490931076179,413,431,18,0.043583535108958835
NY,0013,time_shortest,True,True,True,3,True,2147253988993621638600,2147253988993621638600,2381619916502726097000,4413298130433870849600,0.0,0.0,0.07656026148052193,0.0,0.10914681202615786,0.10914681202615786,0.8530656801504033,0.035226567,0.082126965,0.004858945,12076,651459,671984,20525,0.03150620376723631,817651,906895,89244,0.10914681202615786,1581,1651,70,0.044275774826059454,2873,3169,296,0.10302819352593108,487,533,46,0.0944558521560575
NY,0014,time_priority,True,True,True,10,True,35889643755597616020,35749445102797363060,42215361502867669840,45185499060889233080,0.1421506326890386,0.13764023273393738,0.3456584159194518,0.0039217015088517425,0.1808676017621419,0.17625468200094485,0.07035679554277424,0.038974791,0.064856559,0.008738088,21013,522641,627202,104561,0.20006275818391592,749977,885559,135582,0.18078154396734833,1274,1356,82,0.06436420722135008,2250,2808,558,0.248,372,463,91,0.2446236559139785
NY,0014,stable_priority,True,True,True,10,True,48253328844217840230,46886598195081169440,51455728797432603630,52134808873463875770,0.2818912530904742,0.23792148779405345,0.38491724026436774,0.029149708056236276,0.09745067414233471,0.06636640476252872,0.013197365811387652,0.03489637,0.05987389,0.004087999,13470,509829,685268,175439,0.34411341842068616,797817,1228127,430310,0.5393592766260934,1262,1004,-258,-0.20443740095087162,2150,2700,550,0.2558139534883721,350,444,94,0.26857142857142857
NY,0014,balanced,True,True,True,10,True,46141977262000206640,46106953530956092120,52702338589277230760,55490041620931093680,0.20184273172474065,0.20071596601213484,0.41289934920990295,0.0007596192843363567,0.1430453446440137,0.14217772441840607,0.052895243480164014,0.034847871,0.06007717,0.005194135,17943,509829,631069,121240,0.2378052248891295,797817,1100753,302936,0.3797061230833637,1262,1162,-100,-0.07923930269413629,2150,2508,358,0.16651162790697674,350,416,66,0.18857142857142858
NY,0014,time_shortest,True,True,True,10,True,23074217076713236200,23074217076713236200,28186645381704839200,34197554857015754600,0.0,0.0,0.1644744506221869,0.0,0.22156454054300825,0.22156454054300825,0.21325380845825762,0.034794754,0.067212255,0.00584562,19548,573614,660909,87295,0.15218422144508328,700947,856252,155305,0.22156454054300825,1480,1704,224,0.15135135135135136,2412,2954,542,0.22470978441127695,411,502,91,0.22141119221411193
